"y","type"
-0.00168,"speech"
0.00296,"speech"
0.00162,"speech"
-0.00253,"speech"
-0.00089,"speech"
0.00186,"speech"
0.00128,"speech"
-0.00415,"speech"
-0.00037,"speech"
0.00488,"speech"
-0.00012,"speech"
-0.00534,"speech"
0.00058,"speech"
0.00287,"speech"
0.00284,"speech"
-0.00385,"speech"
-0.00308,"speech"
0.00519,"speech"
0.00290,"speech"
-0.00415,"speech"
-0.00122,"speech"
0.00369,"speech"
0.00125,"speech"
-0.00491,"speech"
0.00055,"speech"
0.00409,"speech"
-0.00302,"speech"
-0.00333,"speech"
0.00183,"speech"
0.00327,"speech"
-0.00262,"speech"
-0.00385,"speech"
0.00299,"speech"
0.00470,"speech"
-0.00235,"speech"
-0.00098,"speech"
0.00211,"speech"
-0.00061,"speech"
-0.00073,"speech"
0.00003,"speech"
0.00125,"speech"
0.00116,"speech"
-0.00110,"speech"
0.00092,"speech"
-0.00015,"speech"
0.00037,"speech"
-0.00110,"speech"
-0.00104,"speech"
0.00171,"speech"
-0.00058,"speech"
0.00031,"speech"
0.00082,"speech"
-0.00156,"speech"
-0.00116,"speech"
0.00220,"speech"
0.00085,"speech"
-0.00369,"speech"
0.00067,"speech"
0.00519,"speech"
-0.00235,"speech"
-0.00339,"speech"
0.00089,"speech"
0.00400,"speech"
-0.00464,"speech"
-0.00204,"speech"
0.00394,"speech"
-0.00015,"speech"
-0.00348,"speech"
0.00110,"speech"
0.00186,"speech"
0.00171,"speech"
-0.00406,"speech"
-0.00287,"speech"
0.00494,"speech"
0.00015,"speech"
-0.00122,"speech"
0.00101,"speech"
0.00250,"speech"
-0.00058,"speech"
-0.00397,"speech"
0.00067,"speech"
0.00436,"speech"
-0.00143,"speech"
-0.00021,"speech"
-0.00113,"speech"
0.00269,"speech"
-0.00037,"speech"
-0.00558,"speech"
0.00153,"speech"
0.00620,"speech"
-0.00537,"speech"
-0.00552,"speech"
0.00375,"speech"
0.00320,"speech"
-0.00308,"speech"
-0.00229,"speech"
0.00381,"speech"
0.00223,"speech"
-0.00214,"speech"
-0.00232,"speech"
0.00266,"speech"
0.00079,"speech"
-0.00317,"speech"
-0.00180,"speech"
0.00345,"speech"
0.00058,"speech"
-0.00317,"speech"
0.00027,"speech"
0.00308,"speech"
-0.00009,"speech"
-0.00235,"speech"
0.00122,"speech"
0.00415,"speech"
-0.00006,"speech"
-0.00290,"speech"
-0.00153,"speech"
0.00452,"speech"
-0.00122,"speech"
-0.00003,"speech"
-0.00150,"speech"
-0.00027,"speech"
-0.00006,"speech"
-0.00223,"speech"
0.00174,"speech"
0.00079,"speech"
-0.00482,"speech"
-0.00095,"speech"
0.00336,"speech"
0.00262,"speech"
-0.00314,"speech"
-0.00272,"speech"
0.00320,"speech"
0.00217,"speech"
-0.00116,"speech"
-0.00195,"speech"
-0.00024,"speech"
0.00052,"speech"
-0.00009,"speech"
0.00153,"speech"
0.00095,"speech"
-0.00211,"speech"
0.00021,"speech"
0.00357,"speech"
-0.00189,"speech"
-0.00290,"speech"
0.00281,"speech"
0.00104,"speech"
-0.00119,"speech"
-0.00201,"speech"
-0.00076,"speech"
0.00217,"speech"
0.00162,"speech"
0.00043,"speech"
-0.00037,"speech"
-0.00101,"speech"
-0.00128,"speech"
-0.00082,"speech"
0.00314,"speech"
0.00015,"speech"
-0.00180,"speech"
0.00171,"speech"
-0.00031,"speech"
0.00189,"speech"
-0.00131,"speech"
-0.00320,"speech"
0.00217,"speech"
0.00305,"speech"
-0.00311,"speech"
-0.00296,"speech"
0.00104,"speech"
0.00229,"speech"
-0.00226,"speech"
-0.00092,"speech"
0.00183,"speech"
0.00089,"speech"
-0.00009,"speech"
-0.00027,"speech"
0.00204,"speech"
-0.00101,"speech"
-0.00262,"speech"
-0.00107,"speech"
0.00534,"speech"
-0.00131,"speech"
-0.00391,"speech"
0.00208,"speech"
0.00208,"speech"
-0.00354,"speech"
-0.00317,"speech"
0.00452,"speech"
0.00381,"speech"
-0.00690,"speech"
-0.00180,"speech"
0.00485,"speech"
-0.00076,"speech"
-0.00131,"speech"
0.00162,"speech"
0.00314,"speech"
-0.00098,"speech"
-0.00464,"speech"
0.00055,"speech"
0.00409,"speech"
0.00064,"speech"
-0.00342,"speech"
0.00012,"speech"
0.00446,"speech"
-0.00522,"speech"
0.00198,"speech"
0.00247,"speech"
-0.00308,"speech"
-0.00208,"speech"
-0.00015,"speech"
0.00574,"speech"
0.00290,"speech"
-0.00592,"speech"
-0.00461,"speech"
0.00568,"speech"
0.00409,"speech"
-0.00336,"speech"
-0.00085,"speech"
0.00208,"speech"
0.00015,"speech"
-0.00455,"speech"
0.00201,"speech"
0.00333,"speech"
-0.00131,"speech"
-0.00717,"speech"
0.00278,"speech"
0.00580,"speech"
-0.00449,"speech"
-0.00369,"speech"
0.00592,"speech"
0.00150,"speech"
-0.00476,"speech"
0.00113,"speech"
0.00174,"speech"
-0.00348,"speech"
0.00122,"speech"
0.00308,"speech"
-0.00259,"speech"
-0.00424,"speech"
0.00003,"speech"
0.00433,"speech"
-0.00064,"speech"
-0.00330,"speech"
0.00049,"speech"
0.00446,"speech"
-0.00266,"speech"
-0.00165,"speech"
0.00467,"speech"
-0.00085,"speech"
-0.00488,"speech"
0.00125,"speech"
0.00287,"speech"
0.00107,"speech"
-0.00397,"speech"
-0.00232,"speech"
0.00327,"speech"
0.00140,"speech"
-0.00198,"speech"
-0.00058,"speech"
0.00092,"speech"
0.00159,"speech"
-0.00159,"speech"
-0.00098,"speech"
0.00162,"speech"
0.00217,"speech"
-0.00333,"speech"
-0.00458,"speech"
0.00589,"speech"
0.00180,"speech"
-0.00510,"speech"
-0.00327,"speech"
0.00406,"speech"
0.00336,"speech"
-0.00299,"speech"
-0.00055,"speech"
0.00003,"speech"
0.00357,"speech"
-0.00436,"speech"
-0.00580,"speech"
0.00607,"speech"
0.00378,"speech"
-0.00439,"speech"
-0.00439,"speech"
0.00714,"speech"
0.00235,"speech"
-0.01010,"speech"
-0.00449,"speech"
0.01389,"speech"
0.00397,"speech"
-0.01221,"speech"
-0.00397,"speech"
0.01236,"speech"
0.00330,"speech"
-0.01089,"speech"
-0.00140,"speech"
0.00827,"speech"
0.00311,"speech"
-0.00592,"speech"
-0.00067,"speech"
0.00702,"speech"
0.00079,"speech"
-0.00919,"speech"
0.00046,"speech"
0.00946,"speech"
-0.00192,"speech"
-0.00906,"speech"
-0.00125,"speech"
0.00745,"speech"
-0.00113,"speech"
-0.00732,"speech"
-0.00104,"speech"
0.00574,"speech"
-0.00034,"speech"
-0.00186,"speech"
-0.00070,"speech"
0.00272,"speech"
0.00037,"speech"
-0.00140,"speech"
0.00229,"speech"
-0.00027,"speech"
-0.00046,"speech"
-0.00177,"speech"
0.00183,"speech"
0.00256,"speech"
0.00104,"speech"
-0.00427,"speech"
-0.00247,"speech"
0.00308,"speech"
0.00049,"speech"
0.00113,"speech"
-0.00211,"speech"
-0.00391,"speech"
0.00024,"speech"
0.00388,"speech"
-0.00107,"speech"
-0.00317,"speech"
0.00049,"speech"
0.00494,"speech"
-0.00174,"speech"
-0.00089,"speech"
0.00192,"speech"
0.00241,"speech"
-0.00424,"speech"
-0.00064,"speech"
0.00632,"speech"
0.00101,"speech"
-0.00757,"speech"
-0.00034,"speech"
0.00662,"speech"
0.00266,"speech"
-0.00732,"speech"
-0.00504,"speech"
0.01007,"speech"
0.00555,"speech"
-0.01224,"speech"
-0.00122,"speech"
0.00613,"speech"
-0.00204,"speech"
-0.00412,"speech"
0.00073,"speech"
0.00418,"speech"
-0.00455,"speech"
0.00027,"speech"
0.00034,"speech"
0.00049,"speech"
0.00262,"speech"
-0.00201,"speech"
0.00266,"speech"
-0.00247,"speech"
0.00269,"speech"
0.00180,"speech"
-0.00415,"speech"
0.00186,"speech"
0.00217,"speech"
-0.00253,"speech"
-0.00192,"speech"
0.00479,"speech"
0.00037,"speech"
-0.00629,"speech"
-0.00302,"speech"
0.00519,"speech"
0.00388,"speech"
-0.00369,"speech"
-0.00592,"speech"
0.00616,"speech"
0.00507,"speech"
-0.00647,"speech"
0.00186,"speech"
0.00293,"speech"
0.00098,"speech"
-0.00394,"speech"
0.00037,"speech"
0.00317,"speech"
-0.00534,"speech"
-0.00162,"speech"
0.00369,"speech"
-0.00027,"speech"
-0.00610,"speech"
-0.00082,"speech"
0.00894,"speech"
0.00201,"speech"
-0.00876,"speech"
0.00186,"speech"
0.00806,"speech"
-0.00287,"speech"
-0.00671,"speech"
0.00143,"speech"
0.00345,"speech"
-0.00195,"speech"
-0.00085,"speech"
0.00467,"speech"
0.00351,"speech"
-0.00784,"speech"
-0.00153,"speech"
0.00641,"speech"
0.00375,"speech"
-0.00385,"speech"
-0.00403,"speech"
-0.00067,"speech"
0.00720,"speech"
-0.00238,"speech"
-0.00833,"speech"
0.00461,"speech"
0.00079,"speech"
-0.00308,"speech"
0.00101,"speech"
0.00415,"speech"
0.00018,"speech"
-0.00928,"speech"
-0.00598,"speech"
0.01245,"speech"
0.00726,"speech"
-0.00876,"speech"
-0.01031,"speech"
0.00287,"speech"
0.00568,"speech"
0.00040,"speech"
-0.00070,"speech"
-0.00333,"speech"
-0.00424,"speech"
0.00818,"speech"
0.00687,"speech"
-0.00031,"speech"
-0.00641,"speech"
-0.00995,"speech"
0.00470,"speech"
0.01321,"speech"
-0.00024,"speech"
-0.01346,"speech"
-0.00580,"speech"
0.01010,"speech"
0.00369,"speech"
-0.00558,"speech"
-0.00327,"speech"
0.00153,"speech"
0.00580,"speech"
-0.00089,"speech"
-0.00278,"speech"
0.00055,"speech"
-0.00403,"speech"
0.00192,"speech"
0.01102,"speech"
-0.00015,"speech"
-0.00879,"speech"
-0.00272,"speech"
0.00528,"speech"
0.00369,"speech"
-0.00180,"speech"
-0.00589,"speech"
-0.00015,"speech"
0.00656,"speech"
0.00320,"speech"
-0.00821,"speech"
-0.00333,"speech"
0.00208,"speech"
-0.00198,"speech"
0.00702,"speech"
0.00266,"speech"
-0.01239,"speech"
-0.00418,"speech"
0.00568,"speech"
0.00681,"speech"
0.00110,"speech"
-0.00409,"speech"
-0.00418,"speech"
0.00073,"speech"
0.00705,"speech"
0.00058,"speech"
-0.01117,"speech"
-0.00259,"speech"
0.00723,"speech"
0.00604,"speech"
-0.00131,"speech"
-0.00705,"speech"
0.00006,"speech"
-0.00385,"speech"
0.00458,"speech"
0.01001,"speech"
-0.00293,"speech"
-0.00986,"speech"
0.00192,"speech"
0.01273,"speech"
-0.00308,"speech"
-0.00531,"speech"
-0.00186,"speech"
0.00156,"speech"
0.00266,"speech"
0.00256,"speech"
-0.00034,"speech"
-0.01001,"speech"
0.00113,"speech"
0.00604,"speech"
0.00217,"speech"
-0.00073,"speech"
-0.00851,"speech"
-0.00256,"speech"
0.00272,"speech"
0.00436,"speech"
0.00104,"speech"
-0.00500,"speech"
-0.00107,"speech"
0.00183,"speech"
0.00381,"speech"
0.00113,"speech"
0.00104,"speech"
-0.00479,"speech"
-0.00436,"speech"
0.00665,"speech"
0.00879,"speech"
-0.00223,"speech"
-0.01080,"speech"
0.00058,"speech"
0.00769,"speech"
-0.00027,"speech"
-0.00479,"speech"
-0.00473,"speech"
0.00311,"speech"
0.00031,"speech"
-0.00049,"speech"
0.00281,"speech"
0.00183,"speech"
-0.00415,"speech"
-0.00629,"speech"
0.00665,"speech"
0.00568,"speech"
-0.00800,"speech"
-0.00299,"speech"
0.00772,"speech"
0.00214,"speech"
-0.00775,"speech"
-0.00070,"speech"
0.00693,"speech"
-0.00052,"speech"
-0.00037,"speech"
0.00339,"speech"
-0.00449,"speech"
-0.00650,"speech"
0.00009,"speech"
0.00699,"speech"
0.00015,"speech"
-0.00137,"speech"
0.00143,"speech"
0.00070,"speech"
-0.00253,"speech"
-0.00043,"speech"
0.00208,"speech"
0.00156,"speech"
-0.00296,"speech"
0.00284,"speech"
0.00513,"speech"
-0.00287,"speech"
-0.00113,"speech"
0.00336,"speech"
0.00220,"speech"
-0.00400,"speech"
-0.00208,"speech"
0.00302,"speech"
0.00769,"speech"
-0.00549,"speech"
-0.01086,"speech"
-0.00027,"speech"
0.00656,"speech"
0.00000,"speech"
-0.00534,"speech"
-0.00018,"speech"
-0.00214,"speech"
0.00146,"speech"
0.00668,"speech"
0.00079,"speech"
-0.00470,"speech"
-0.00601,"speech"
0.00702,"speech"
0.00986,"speech"
-0.00085,"speech"
-0.00970,"speech"
-0.00018,"speech"
0.00644,"speech"
-0.00266,"speech"
0.00409,"speech"
0.00101,"speech"
-0.00967,"speech"
-0.00473,"speech"
0.00861,"speech"
0.00912,"speech"
-0.01041,"speech"
-0.01047,"speech"
0.00711,"speech"
0.01016,"speech"
-0.00510,"speech"
-0.00656,"speech"
0.00537,"speech"
0.00809,"speech"
-0.01462,"speech"
-0.00198,"speech"
0.01865,"speech"
-0.00583,"speech"
-0.01382,"speech"
-0.00177,"speech"
0.01471,"speech"
0.00217,"speech"
-0.01410,"speech"
-0.00433,"speech"
0.01285,"speech"
0.00452,"speech"
-0.00815,"speech"
-0.00137,"speech"
0.00671,"speech"
0.00140,"speech"
-0.00403,"speech"
0.00568,"speech"
-0.00275,"speech"
-0.00845,"speech"
0.00055,"speech"
0.00674,"speech"
0.00308,"speech"
-0.00742,"speech"
-0.00949,"speech"
0.00549,"speech"
0.00864,"speech"
-0.00180,"speech"
-0.00989,"speech"
-0.00214,"speech"
0.01035,"speech"
0.00180,"speech"
-0.00345,"speech"
-0.00232,"speech"
0.00168,"speech"
0.00568,"speech"
-0.00232,"speech"
0.00079,"speech"
0.00104,"speech"
-0.01276,"speech"
-0.00494,"speech"
0.01263,"speech"
0.00870,"speech"
-0.01096,"speech"
-0.00632,"speech"
0.01169,"speech"
0.01041,"speech"
-0.00772,"speech"
-0.01147,"speech"
0.00974,"speech"
0.00989,"speech"
-0.00763,"speech"
-0.00949,"speech"
0.00266,"speech"
0.00217,"speech"
-0.00183,"speech"
-0.00073,"speech"
0.00223,"speech"
0.00241,"speech"
-0.00848,"speech"
-0.00079,"speech"
0.01190,"speech"
-0.00034,"speech"
-0.01303,"speech"
0.00125,"speech"
0.01459,"speech"
0.00031,"speech"
-0.00998,"speech"
-0.00034,"speech"
0.00436,"speech"
0.00058,"speech"
-0.00272,"speech"
0.00165,"speech"
0.00427,"speech"
-0.00262,"speech"
-0.00211,"speech"
0.00354,"speech"
0.00015,"speech"
-0.00955,"speech"
0.00262,"speech"
0.00912,"speech"
-0.00452,"speech"
-0.01300,"speech"
-0.00037,"speech"
0.01132,"speech"
0.00183,"speech"
-0.00824,"speech"
-0.00534,"speech"
0.00494,"speech"
0.00714,"speech"
-0.00562,"speech"
0.00113,"speech"
0.00620,"speech"
-0.00351,"speech"
0.00027,"speech"
0.00275,"speech"
0.00085,"speech"
-0.00742,"speech"
-0.00043,"speech"
0.01257,"speech"
0.00110,"speech"
-0.01349,"speech"
-0.00586,"speech"
0.01129,"speech"
0.01080,"speech"
-0.00494,"speech"
-0.01376,"speech"
0.00296,"speech"
0.00977,"speech"
0.00323,"speech"
-0.00189,"speech"
-0.00687,"speech"
-0.00342,"speech"
0.00162,"speech"
0.00171,"speech"
0.00793,"speech"
0.00299,"speech"
-0.01413,"speech"
-0.00830,"speech"
0.01300,"speech"
0.00781,"speech"
-0.01135,"speech"
-0.00693,"speech"
0.00204,"speech"
0.00186,"speech"
0.00479,"speech"
-0.00079,"speech"
-0.00293,"speech"
-0.00098,"speech"
-0.00449,"speech"
0.00955,"speech"
0.00760,"speech"
-0.00836,"speech"
-0.01041,"speech"
0.00592,"speech"
0.01117,"speech"
-0.00259,"speech"
-0.01010,"speech"
0.00156,"speech"
0.00519,"speech"
0.00488,"speech"
0.00287,"speech"
-0.00500,"speech"
-0.00714,"speech"
0.00143,"speech"
0.00858,"speech"
0.00470,"speech"
-0.01172,"speech"
-0.00842,"speech"
0.00534,"speech"
0.00507,"speech"
-0.00122,"speech"
-0.00119,"speech"
0.00064,"speech"
-0.00400,"speech"
0.00150,"speech"
0.00604,"speech"
-0.00134,"speech"
-0.00748,"speech"
0.00113,"speech"
0.00803,"speech"
0.00214,"speech"
-0.00476,"speech"
-0.00742,"speech"
0.00443,"speech"
0.00702,"speech"
0.00186,"speech"
-0.00186,"speech"
-0.00232,"speech"
-0.00403,"speech"
0.00424,"speech"
0.00558,"speech"
-0.00635,"speech"
-0.00302,"speech"
0.00024,"speech"
0.00009,"speech"
0.00555,"speech"
-0.00009,"speech"
-0.00778,"speech"
-0.00482,"speech"
0.00552,"speech"
0.00763,"speech"
0.00037,"speech"
-0.00665,"speech"
-0.00580,"speech"
0.00333,"speech"
0.00668,"speech"
-0.00351,"speech"
-0.00342,"speech"
0.00046,"speech"
-0.00052,"speech"
0.00357,"speech"
0.00143,"speech"
-0.00131,"speech"
0.00122,"speech"
-0.00168,"speech"
0.00095,"speech"
0.00436,"speech"
0.00027,"speech"
-0.00568,"speech"
-0.00061,"speech"
0.00494,"speech"
0.00558,"speech"
-0.00064,"speech"
-0.00372,"speech"
-0.00089,"speech"
0.00195,"speech"
0.00034,"speech"
0.00116,"speech"
0.00369,"speech"
-0.00232,"speech"
-0.00821,"speech"
-0.00079,"speech"
0.00394,"speech"
-0.00021,"speech"
-0.00284,"speech"
-0.00211,"speech"
0.00446,"speech"
0.00220,"speech"
-0.00626,"speech"
-0.00797,"speech"
-0.00076,"speech"
0.00555,"speech"
0.00064,"speech"
-0.00015,"speech"
0.00027,"speech"
-0.00299,"speech"
-0.00253,"speech"
0.00415,"speech"
0.00571,"speech"
-0.00177,"speech"
-0.00391,"speech"
0.00272,"speech"
0.00290,"speech"
-0.00214,"speech"
-0.00568,"speech"
0.00122,"speech"
0.00436,"speech"
0.00101,"speech"
0.00092,"speech"
-0.00165,"speech"
-0.00955,"speech"
-0.00189,"speech"
0.00861,"speech"
0.00586,"speech"
-0.00366,"speech"
-0.00439,"speech"
0.00098,"speech"
0.00198,"speech"
-0.00098,"speech"
-0.00079,"speech"
0.00427,"speech"
-0.00150,"speech"
-0.00406,"speech"
0.00168,"speech"
0.00067,"speech"
-0.00473,"speech"
-0.00427,"speech"
0.00510,"speech"
0.00427,"speech"
-0.00134,"speech"
-0.00171,"speech"
-0.00076,"speech"
-0.00073,"speech"
-0.00189,"speech"
0.00531,"speech"
0.00995,"speech"
-0.00424,"speech"
-0.00726,"speech"
0.00031,"speech"
0.00311,"speech"
0.00034,"speech"
-0.00241,"speech"
0.00354,"speech"
0.00317,"speech"
-0.00403,"speech"
-0.00235,"speech"
0.00168,"speech"
0.00061,"speech"
-0.00156,"speech"
0.00342,"speech"
0.00833,"speech"
-0.00415,"speech"
-0.01004,"speech"
0.00085,"speech"
0.00525,"speech"
0.00235,"speech"
-0.00366,"speech"
-0.00067,"speech"
0.00146,"speech"
-0.00195,"speech"
-0.00458,"speech"
0.00278,"speech"
0.00180,"speech"
-0.00433,"speech"
0.00195,"speech"
0.00418,"speech"
-0.00046,"speech"
-0.00903,"speech"
-0.00476,"speech"
0.00772,"speech"
0.00702,"speech"
-0.00107,"speech"
-0.00339,"speech"
0.00113,"speech"
0.00009,"speech"
-0.00201,"speech"
0.00037,"speech"
0.00461,"speech"
0.00043,"speech"
-0.00134,"speech"
-0.00128,"speech"
0.00113,"speech"
-0.00168,"speech"
-0.00433,"speech"
0.00345,"speech"
0.01096,"speech"
0.00266,"speech"
-0.00845,"speech"
-0.00601,"speech"
0.00070,"speech"
0.00342,"speech"
0.00113,"speech"
0.00043,"speech"
-0.00439,"speech"
-0.00616,"speech"
-0.00140,"speech"
0.00302,"speech"
0.00107,"speech"
-0.00232,"speech"
-0.00369,"speech"
0.00400,"speech"
0.00409,"speech"
-0.00156,"speech"
-0.00275,"speech"
-0.00079,"speech"
0.00247,"speech"
0.00159,"speech"
0.00217,"speech"
0.00067,"speech"
-0.00269,"speech"
-0.00253,"speech"
0.00012,"speech"
0.00449,"speech"
0.00311,"speech"
-0.00186,"speech"
-0.00183,"speech"
-0.00055,"speech"
0.00101,"speech"
-0.00034,"speech"
0.00027,"speech"
0.00027,"speech"
0.00000,"speech"
-0.00137,"speech"
-0.00162,"speech"
0.00122,"speech"
-0.00098,"speech"
-0.00067,"speech"
0.00253,"speech"
0.00259,"speech"
0.00012,"speech"
-0.00256,"speech"
0.00113,"speech"
0.00159,"speech"
-0.00183,"speech"
-0.00006,"speech"
0.00061,"speech"
0.00113,"speech"
0.00241,"speech"
-0.00107,"speech"
-0.00171,"speech"
-0.00021,"speech"
-0.00204,"speech"
0.00037,"speech"
0.00302,"speech"
0.00104,"speech"
-0.00363,"speech"
-0.00302,"speech"
0.00177,"speech"
0.00214,"speech"
0.00064,"speech"
-0.00266,"speech"
-0.00269,"speech"
0.00253,"speech"
0.00183,"speech"
0.00018,"speech"
0.00021,"speech"
-0.00153,"speech"
-0.00031,"speech"
0.00189,"speech"
0.00064,"speech"
-0.00073,"speech"
-0.00009,"speech"
0.00082,"speech"
0.00235,"speech"
0.00162,"speech"
-0.00235,"speech"
-0.00323,"speech"
0.00156,"speech"
0.00333,"speech"
0.00012,"speech"
-0.00058,"speech"
0.00040,"speech"
0.00131,"speech"
0.00229,"speech"
-0.00031,"speech"
-0.00278,"speech"
-0.00098,"speech"
0.00116,"speech"
0.00226,"speech"
0.00177,"speech"
-0.00247,"speech"
-0.00174,"speech"
0.00198,"speech"
0.00241,"speech"
0.00009,"speech"
-0.00137,"speech"
-0.00189,"speech"
-0.00119,"speech"
0.00159,"speech"
0.00098,"speech"
-0.00226,"speech"
-0.00082,"speech"
0.00064,"speech"
0.00070,"speech"
0.00049,"speech"
-0.00052,"speech"
-0.00092,"speech"
-0.00027,"speech"
0.00101,"speech"
0.00208,"speech"
0.00070,"speech"
-0.00177,"speech"
-0.00162,"speech"
0.00116,"speech"
0.00223,"speech"
-0.00006,"speech"
-0.00079,"speech"
-0.00070,"speech"
-0.00214,"speech"
-0.00058,"speech"
0.00140,"speech"
0.00052,"speech"
0.00006,"speech"
0.00006,"speech"
0.00153,"speech"
0.00180,"speech"
-0.00012,"speech"
-0.00122,"speech"
0.00012,"speech"
0.00125,"speech"
0.00110,"speech"
0.00085,"speech"
-0.00098,"speech"
-0.00275,"speech"
-0.00183,"speech"
0.00076,"speech"
0.00061,"speech"
-0.00043,"speech"
-0.00079,"speech"
0.00064,"speech"
0.00195,"speech"
0.00128,"speech"
-0.00061,"speech"
-0.00073,"speech"
-0.00043,"speech"
0.00012,"speech"
0.00104,"speech"
0.00040,"speech"
-0.00082,"speech"
-0.00073,"speech"
0.00119,"speech"
0.00128,"speech"
-0.00027,"speech"
-0.00079,"speech"
-0.00131,"speech"
0.00012,"speech"
0.00146,"speech"
0.00037,"speech"
-0.00064,"speech"
-0.00085,"speech"
-0.00040,"speech"
0.00113,"speech"
0.00055,"speech"
-0.00043,"speech"
0.00000,"speech"
0.00058,"speech"
0.00034,"speech"
0.00021,"speech"
-0.00012,"speech"
-0.00183,"speech"
-0.00162,"speech"
0.00137,"speech"
0.00134,"speech"
-0.00125,"speech"
-0.00177,"speech"
0.00003,"speech"
0.00107,"speech"
0.00018,"speech"
-0.00085,"speech"
0.00027,"speech"
0.00046,"speech"
-0.00043,"speech"
0.00012,"speech"
0.00089,"speech"
-0.00037,"speech"
-0.00009,"speech"
0.00089,"speech"
0.00015,"speech"
-0.00082,"speech"
-0.00034,"speech"
0.00061,"speech"
0.00146,"speech"
0.00107,"speech"
-0.00067,"speech"
-0.00061,"speech"
0.00058,"speech"
0.00076,"speech"
-0.00031,"speech"
-0.00046,"speech"
-0.00031,"speech"
-0.00009,"speech"
-0.00006,"speech"
-0.00092,"speech"
-0.00079,"speech"
0.00015,"speech"
0.00098,"speech"
0.00113,"speech"
0.00107,"speech"
0.00116,"speech"
0.00089,"speech"
0.00101,"speech"
0.00095,"speech"
0.00052,"speech"
0.00018,"speech"
-0.00018,"speech"
0.00046,"speech"
0.00034,"speech"
-0.00043,"speech"
-0.00040,"speech"
0.00046,"speech"
0.00089,"speech"
0.00015,"speech"
0.00024,"speech"
0.00031,"speech"
0.00021,"speech"
-0.00027,"speech"
0.00027,"speech"
0.00064,"speech"
0.00052,"speech"
-0.00061,"speech"
-0.00082,"speech"
-0.00058,"speech"
-0.00082,"speech"
-0.00110,"speech"
-0.00046,"speech"
-0.00040,"speech"
-0.00125,"speech"
-0.00153,"speech"
-0.00046,"speech"
-0.00021,"speech"
-0.00125,"speech"
-0.00119,"speech"
-0.00031,"speech"
-0.00031,"speech"
-0.00104,"speech"
-0.00150,"speech"
-0.00095,"speech"
-0.00067,"speech"
-0.00031,"speech"
0.00015,"speech"
-0.00024,"speech"
-0.00131,"speech"
-0.00156,"speech"
-0.00131,"speech"
-0.00061,"speech"
0.00021,"speech"
0.00021,"speech"
-0.00024,"speech"
0.00021,"speech"
0.00003,"speech"
-0.00122,"speech"
-0.00089,"speech"
0.00012,"speech"
0.00082,"speech"
0.00049,"speech"
0.00037,"speech"
0.00049,"speech"
0.00113,"speech"
0.00150,"speech"
0.00189,"speech"
0.00214,"speech"
0.00211,"speech"
0.00177,"speech"
0.00241,"speech"
0.00348,"speech"
0.00333,"speech"
0.00232,"speech"
0.00189,"speech"
0.00204,"speech"
0.00241,"speech"
0.00214,"speech"
0.00159,"speech"
0.00208,"speech"
0.00211,"speech"
0.00189,"speech"
0.00201,"speech"
0.00189,"speech"
0.00107,"speech"
0.00089,"speech"
0.00134,"speech"
0.00089,"speech"
